timestamp,location,latitude,longitude,sector_type,AQI,PM25,PM10,CO,NO2,SO2,O3,air_temperature,humidity,wind_speed,traffic_index,weather_condition,pH,turbidity,DO,TDS,conductivity,water_temperature,chlorine,WQI,water_status,battery,signal_strength,sensor_status
2026-06-15T14:56:40,City Center,12.975,77.59,Traffic Hub,77,25.0,51.4,1.42,43.6,4.2,20.9,29.6,66.4,13.8,59.6,Sunny,7.3,4.79,7.09,318.5,373.8,28.2,0.71,51.3,SAFE,76.6,79,ONLINE
2026-06-15T14:56:40,North Highway,13.01,77.58,Traffic Hub,89,30.5,49.8,1.42,45.2,4.2,20.0,29.6,66.4,13.8,57.1,Sunny,7.24,6.47,7.58,266.0,467.2,27.7,0.71,46.1,UNSAFE,74.1,79,ONLINE
2026-06-15T14:56:40,South Highway,12.92,77.6,Traffic Hub,75,23.8,42.7,1.22,43.5,3.9,16.0,29.6,66.4,13.8,46.7,Sunny,7.05,4.91,6.58,279.7,347.3,25.5,0.89,43.6,SAFE,75.6,77,ONLINE
2026-06-15T14:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,116,42.0,80.7,0.28,15.7,2.6,17.2,29.6,66.4,13.8,17.8,Sunny,6.95,2.02,6.82,167.0,268.5,28.3,0.67,77.1,SAFE,75.9,81,ONLINE
2026-06-15T14:56:40,Construction Zone Beta,12.995,77.63,Construction Area,111,39.9,76.7,0.23,16.2,4.4,17.3,29.6,66.4,13.8,16.4,Sunny,6.98,2.81,7.46,210.2,211.7,28.1,0.86,75.4,SAFE,76.3,94,ONLINE
2026-06-15T14:56:40,Harbor Terminal,12.94,77.67,Industrial,79,25.8,52.9,0.78,22.9,13.7,20.4,29.6,66.4,13.8,9.4,Sunny,6.37,8.6,3.98,574.9,823.9,25.2,2.06,0.0,UNSAFE,76.0,87,ONLINE
2026-06-15T14:56:40,Recycling Center,13.02,77.54,Industrial,78,25.5,53.5,0.87,26.2,14.0,16.6,29.6,66.4,13.8,19.4,Sunny,6.47,8.47,3.62,591.7,788.3,26.4,2.2,0.0,UNSAFE,74.4,89,ONLINE
2026-06-15T14:56:40,Forest Edge,12.9,77.5,Natural,16,4.0,12.0,0.1,5.3,0.2,16.8,29.6,66.4,13.8,16.5,Sunny,7.1,2.82,6.3,153.5,309.7,27.7,0.82,67.8,SAFE,75.7,67,ONLINE
2026-06-15T15:56:40,Sector A,12.9716,77.5946,Residential,86,28.9,45.8,0.98,38.8,7.7,39.8,28.3,46.5,3.6,61.5,Sunny,7.14,2.46,6.3,161.9,264.6,27.2,0.76,70.6,SAFE,75.2,93,ONLINE
2026-06-15T15:56:40,Sector B,12.982,77.601,Residential,77,24.7,54.1,1.0,41.6,5.0,40.0,28.3,46.5,3.6,69.8,Sunny,6.76,1.91,7.38,151.8,325.2,24.0,0.76,83.0,SAFE,76.7,76,ONLINE
2026-06-15T15:56:40,Sector C,12.9605,77.585,Residential,72,22.4,47.6,0.74,37.7,5.9,38.5,28.3,46.5,3.6,60.7,Sunny,7.16,1.63,6.34,197.0,196.6,26.9,0.82,75.2,UNSAFE,75.2,76,ONLINE
2026-06-15T15:56:40,Industrial Zone A,13.03,77.51,Industrial,152,59.7,109.0,1.62,57.9,28.2,37.7,28.3,46.5,3.6,17.1,Sunny,6.1,8.8,2.66,584.7,736.0,27.0,2.34,0.0,UNSAFE,76.3,91,ONLINE
2026-06-15T15:56:40,Industrial Zone B,12.905,77.49,Industrial,152,60.1,109.2,1.67,53.8,27.7,39.9,28.3,46.5,3.6,20.1,Sunny,5.84,9.13,3.4,561.0,774.9,25.6,2.29,0.0,UNSAFE,76.4,81,ONLINE
2026-06-15T15:56:40,River Station Alpha,12.955,77.64,Water Body,55,14.5,32.5,0.58,23.8,7.2,40.3,28.3,46.5,3.6,12.2,Sunny,7.04,2.39,7.62,170.7,146.7,27.1,0.24,83.3,SAFE,75.9,83,ONLINE
2026-06-15T15:56:40,River Station Beta,12.99,77.68,Water Body,65,19.2,31.0,0.59,22.6,7.0,38.3,28.3,46.5,3.6,15.1,Sunny,7.51,0.78,7.55,68.3,150.5,24.2,0.19,96.8,SAFE,75.6,90,ONLINE
2026-06-15T15:56:40,Lake Reservoir,12.93,77.55,Water Body,52,13.4,32.1,0.52,20.6,6.2,43.2,28.3,46.5,3.6,11.7,Sunny,7.85,1.46,7.35,129.9,154.5,25.5,0.2,86.3,SAFE,74.4,92,ONLINE
2026-06-15T15:56:40,Campus Central,12.978,77.57,Commercial,65,19.2,40.8,0.77,30.9,6.4,39.3,28.3,46.5,3.6,40.7,Sunny,5.97,2.82,6.57,195.3,278.6,25.1,0.88,50.7,UNSAFE,74.9,78,ONLINE
2026-06-15T15:56:40,Tech Park,12.973,77.62,Commercial,71,22.1,42.9,0.68,26.0,6.3,37.8,28.3,46.5,3.6,40.6,Sunny,7.54,2.95,7.01,173.2,237.4,24.4,0.94,73.1,SAFE,74.3,83,ONLINE
2026-06-15T15:56:40,City Center,12.975,77.59,Traffic Hub,125,45.5,98.9,2.36,77.0,5.7,39.2,28.3,46.5,3.6,38.7,Sunny,6.74,6.23,6.21,301.9,422.6,25.9,0.73,22.1,UNSAFE,76.5,93,ONLINE
2026-06-15T15:56:40,North Highway,13.01,77.58,Traffic Hub,136,50.0,102.6,2.54,79.1,7.1,42.5,28.3,46.5,3.6,31.9,Sunny,7.11,5.73,7.52,280.9,377.9,26.9,0.87,48.8,UNSAFE,73.9,85,ONLINE
2026-06-15T15:56:40,South Highway,12.92,77.6,Traffic Hub,150,56.4,99.5,2.71,85.3,5.0,37.9,28.3,46.5,3.6,60.2,Sunny,7.66,6.07,7.66,250.6,429.8,24.3,0.81,46.0,UNSAFE,74.7,81,ONLINE
2026-06-15T15:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,165,84.6,170.6,0.65,26.2,5.1,37.5,28.3,46.5,3.6,22.3,Sunny,6.82,1.63,7.11,189.8,233.2,23.8,0.72,79.9,SAFE,73.7,85,ONLINE
2026-06-15T15:56:40,Construction Zone Beta,12.995,77.63,Construction Area,165,83.9,172.8,0.69,24.6,7.4,41.6,28.3,46.5,3.6,21.2,Sunny,7.76,2.74,7.1,193.3,274.2,24.0,0.78,70.9,SAFE,73.5,88,ONLINE
2026-06-15T15:56:40,Harbor Terminal,12.94,77.67,Industrial,152,60.2,108.3,1.58,56.4,26.5,41.7,28.3,46.5,3.6,13.1,Sunny,6.42,8.17,3.81,601.7,702.3,24.9,2.25,0.0,UNSAFE,74.0,84,ONLINE
2026-06-15T15:56:40,Recycling Center,13.02,77.54,Industrial,150,57.0,114.5,1.6,51.6,26.4,43.0,28.3,46.5,3.6,9.8,Sunny,5.45,9.8,2.86,645.0,718.3,26.3,2.25,0.0,UNSAFE,74.7,79,ONLINE
2026-06-15T15:56:40,Forest Edge,12.9,77.5,Natural,35,8.6,22.8,0.33,10.1,3.7,30.8,28.3,46.5,3.6,23.2,Sunny,7.66,3.17,6.33,209.5,165.0,24.3,0.87,58.4,SAFE,75.3,80,ONLINE
2026-06-15T16:56:40,Sector A,12.9716,77.5946,Residential,57,15.7,25.7,0.48,23.1,4.1,8.0,27.8,59.4,14.6,54.5,Cloudy,8.0,2.58,7.72,223.7,244.8,26.3,0.85,71.0,SAFE,75.1,80,ONLINE
2026-06-15T16:56:40,Sector B,12.982,77.601,Residential,46,11.2,19.2,0.42,17.4,3.5,7.9,27.8,59.4,14.6,47.2,Cloudy,7.32,2.1,6.26,196.2,301.4,23.4,0.72,72.3,SAFE,75.2,95,OFFLINE
2026-06-15T16:56:40,Sector C,12.9605,77.585,Residential,39,9.5,24.9,0.51,18.6,3.4,12.9,27.8,59.4,14.6,49.3,Cloudy,7.54,2.74,6.2,133.6,269.2,24.4,0.79,66.9,SAFE,75.8,92,ONLINE
2026-06-15T16:56:40,Industrial Zone A,13.03,77.51,Industrial,79,26.0,47.5,0.6,20.5,12.4,9.7,27.8,59.4,14.6,5.3,Cloudy,6.39,9.74,3.41,543.4,625.8,24.8,2.23,0.0,UNSAFE,76.1,86,ONLINE
2026-06-15T16:56:40,Industrial Zone B,12.905,77.49,Industrial,76,24.3,46.9,0.81,22.5,12.8,11.4,27.8,59.4,14.6,11.3,Cloudy,6.64,8.17,2.43,533.7,755.7,26.0,2.06,0.0,UNSAFE,76.1,83,ONLINE
2026-06-15T16:56:40,River Station Alpha,12.955,77.64,Water Body,28,6.9,15.7,0.17,12.0,1.5,10.4,27.8,59.4,14.6,9.3,Cloudy,7.24,2.52,8.04,199.7,137.7,24.2,0.06,83.0,SAFE,76.0,87,ONLINE
2026-06-15T16:56:40,River Station Beta,12.99,77.68,Water Body,28,6.9,14.5,0.29,8.1,4.0,11.0,27.8,59.4,14.6,7.4,Cloudy,7.48,2.04,7.54,95.8,129.0,25.1,0.09,89.0,SAFE,76.6,88,ONLINE
2026-06-15T16:56:40,Lake Reservoir,12.93,77.55,Water Body,37,8.9,15.0,0.28,9.9,2.9,13.5,27.8,59.4,14.6,12.5,Cloudy,7.65,0.9,7.35,75.2,179.8,25.5,0.13,92.9,SAFE,77.0,78,ONLINE
2026-06-15T16:56:40,Campus Central,12.978,77.57,Commercial,53,13.5,22.8,0.43,21.4,3.5,12.0,27.8,59.4,14.6,43.6,Cloudy,7.16,2.83,6.99,219.6,273.0,26.5,0.69,71.6,SAFE,73.5,81,ONLINE
2026-06-15T16:56:40,Tech Park,12.973,77.62,Commercial,57,15.6,30.8,0.58,29.8,1.8,10.3,27.8,59.4,14.6,61.1,Cloudy,7.27,2.63,6.67,202.8,277.8,25.6,0.79,72.3,SAFE,76.2,76,ONLINE
2026-06-15T16:56:40,City Center,12.975,77.59,Traffic Hub,77,25.1,51.0,1.2,41.9,2.0,10.9,27.8,59.4,14.6,39.5,Cloudy,7.19,5.34,7.6,241.2,370.6,23.3,0.9,56.3,UNSAFE,73.5,87,ONLINE
2026-06-15T16:56:40,North Highway,13.01,77.58,Traffic Hub,83,27.5,51.7,1.14,44.1,2.9,8.9,27.8,59.4,14.6,41.5,Cloudy,7.45,6.18,7.23,258.6,367.4,24.9,0.76,44.4,UNSAFE,76.6,86,ONLINE
2026-06-15T16:56:40,South Highway,12.92,77.6,Traffic Hub,74,23.3,47.4,1.18,42.1,3.7,8.3,27.8,59.4,14.6,34.4,Cloudy,6.95,6.19,6.92,304.1,399.9,24.3,0.67,33.9,UNSAFE,75.0,93,ONLINE
2026-06-15T16:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,108,38.7,71.3,0.27,14.2,2.7,8.5,27.8,59.4,14.6,22.4,Cloudy,7.24,3.06,6.9,157.6,277.1,25.7,0.76,74.8,SAFE,76.1,78,ONLINE
2026-06-15T16:56:40,Construction Zone Beta,12.995,77.63,Construction Area,100,35.5,71.1,0.43,17.6,2.0,13.2,27.8,59.4,14.6,21.6,Cloudy,6.78,3.38,7.7,228.7,281.7,23.1,0.78,66.9,SAFE,74.0,87,ONLINE
2026-06-15T16:56:40,Harbor Terminal,12.94,77.67,Industrial,79,25.7,52.8,0.65,27.8,11.8,8.8,27.8,59.4,14.6,20.6,Cloudy,6.5,8.77,2.69,554.8,664.5,26.9,2.09,0.0,UNSAFE,76.6,76,ONLINE
2026-06-15T16:56:40,Recycling Center,13.02,77.54,Industrial,80,26.2,49.5,0.7,25.7,12.9,7.7,27.8,59.4,14.6,18.4,Cloudy,5.69,9.85,3.34,610.7,717.8,23.7,2.28,0.0,UNSAFE,73.5,95,ONLINE
2026-06-15T16:56:40,Forest Edge,12.9,77.5,Natural,19,4.7,12.0,0.1,9.5,0.6,6.5,27.8,59.4,14.6,19.9,Cloudy,7.07,3.37,7.32,200.5,251.5,26.5,0.71,71.4,SAFE,74.6,79,ONLINE
2026-06-15T17:56:40,Sector A,12.9716,77.5946,Residential,57,15.7,25.3,0.59,21.7,2.8,26.1,26.8,47.5,10.5,52.0,Sunny,7.87,3.25,6.89,152.2,300.1,25.9,0.66,66.0,SAFE,76.2,82,ONLINE
2026-06-15T17:56:40,Sector B,12.982,77.601,Residential,61,17.2,28.7,0.55,28.6,3.8,25.4,26.8,47.5,10.5,68.8,Sunny,7.46,2.07,7.5,193.8,97.2,23.0,0.91,85.5,SAFE,75.0,90,ONLINE
2026-06-15T17:56:40,Sector C,12.9605,77.585,Residential,57,15.3,38.1,0.71,29.2,5.4,23.2,26.8,47.5,10.5,59.4,Sunny,7.9,1.6,6.86,177.1,348.5,26.1,0.72,76.4,SAFE,74.4,94,ONLINE
2026-06-15T17:56:40,Industrial Zone A,13.03,77.51,Industrial,99,35.2,67.1,1.0,34.4,17.3,24.7,26.8,47.5,10.5,6.7,Sunny,5.46,9.0,3.52,627.8,739.2,23.3,2.17,0.0,UNSAFE,75.2,79,ONLINE
2026-06-15T17:56:40,Industrial Zone B,12.905,77.49,Industrial,107,38.4,70.3,1.06,37.7,16.1,23.9,26.8,47.5,10.5,23.1,Sunny,6.57,8.24,3.35,530.1,771.3,24.2,2.18,0.0,UNSAFE,75.1,88,ONLINE
2026-06-15T17:56:40,River Station Alpha,12.955,77.64,Water Body,38,9.3,19.5,0.41,15.0,5.4,25.4,26.8,47.5,10.5,24.0,Sunny,7.67,0.73,8.19,87.1,188.9,23.7,0.19,94.5,SAFE,74.2,90,ONLINE
2026-06-15T17:56:40,River Station Beta,12.99,77.68,Water Body,51,12.8,22.8,0.51,16.6,4.5,22.6,26.8,47.5,10.5,22.5,Sunny,7.77,2.39,7.61,71.8,161.7,23.3,0.13,81.8,SAFE,75.0,90,ONLINE
2026-06-15T17:56:40,Lake Reservoir,12.93,77.55,Water Body,51,12.6,25.0,0.35,15.5,4.5,28.0,26.8,47.5,10.5,9.3,Sunny,7.45,2.67,7.73,82.3,188.8,24.7,0.1,84.4,SAFE,73.7,78,ONLINE
2026-06-15T17:56:40,Campus Central,12.978,77.57,Commercial,62,17.7,23.8,0.51,21.9,3.3,25.1,26.8,47.5,10.5,42.5,Sunny,7.36,2.83,7.73,171.2,229.9,25.4,0.95,82.8,SAFE,76.2,95,ONLINE
2026-06-15T17:56:40,Tech Park,12.973,77.62,Commercial,52,13.1,34.0,0.67,24.4,3.5,25.0,26.8,47.5,10.5,52.7,Sunny,7.31,2.22,7.46,187.9,288.7,26.1,0.89,86.6,SAFE,75.6,85,ONLINE
2026-06-15T17:56:40,City Center,12.975,77.59,Traffic Hub,121,44.1,76.4,1.94,75.3,3.9,26.6,26.8,47.5,10.5,85.4,Sunny,7.2,5.18,7.28,291.7,387.1,25.1,0.83,51.1,UNSAFE,73.4,85,ONLINE
2026-06-15T17:56:40,North Highway,13.01,77.58,Traffic Hub,114,41.1,68.6,1.93,69.4,2.7,23.2,26.8,47.5,10.5,88.0,Sunny,6.8,4.98,7.66,282.1,380.9,23.9,0.7,50.1,SAFE,74.0,77,ONLINE
2026-06-15T17:56:40,South Highway,12.92,77.6,Traffic Hub,113,40.9,83.0,2.1,68.3,3.4,25.7,26.8,47.5,10.5,90.1,Sunny,7.95,5.7,7.16,241.6,427.9,24.1,0.92,41.2,UNSAFE,75.9,90,ONLINE
2026-06-15T17:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,149,55.0,113.7,0.35,18.1,4.0,26.2,26.8,47.5,10.5,9.4,Sunny,6.96,3.24,7.43,207.5,214.8,22.2,0.76,71.5,SAFE,77.2,79,ONLINE
2026-06-15T17:56:40,Construction Zone Beta,12.995,77.63,Construction Area,147,54.5,109.7,0.33,12.1,4.0,23.9,26.8,47.5,10.5,13.3,Sunny,7.22,3.18,6.42,165.8,287.0,25.2,0.8,67.1,SAFE,77.2,90,ONLINE
2026-06-15T17:56:40,Harbor Terminal,12.94,77.67,Industrial,104,37.1,66.7,1.08,37.6,18.3,24.7,26.8,47.5,10.5,15.6,Sunny,5.93,9.59,2.66,540.1,761.4,23.2,2.07,0.0,UNSAFE,76.9,85,ONLINE
2026-06-15T17:56:40,Recycling Center,13.02,77.54,Industrial,100,35.7,66.5,1.04,33.5,18.3,26.5,26.8,47.5,10.5,12.0,Sunny,6.17,9.03,2.99,571.8,739.6,23.5,2.18,0.0,SAFE,74.2,80,ONLINE
2026-06-15T17:56:40,Forest Edge,12.9,77.5,Natural,17,4.2,17.8,0.27,12.8,1.6,16.3,26.8,47.5,10.5,15.7,Sunny,6.73,1.89,6.73,191.8,230.7,22.3,0.68,71.7,SAFE,75.2,60,ONLINE
2026-06-15T18:56:40,Sector A,12.9716,77.5946,Residential,44,10.7,26.2,0.48,20.3,3.7,16.1,25.0,63.0,15.2,50.3,Sunny,6.59,2.26,6.95,126.4,263.7,21.4,0.81,72.7,SAFE,77.0,92,ONLINE
2026-06-15T18:56:40,Sector B,12.982,77.601,Residential,52,13.4,20.6,0.51,27.6,1.4,15.4,25.0,63.0,15.2,65.3,Sunny,7.83,2.91,6.47,127.1,241.9,20.8,0.73,64.4,SAFE,73.6,89,ONLINE
2026-06-15T18:56:40,Sector C,12.9605,77.585,Residential,54,14.3,25.3,0.6,28.4,3.0,16.7,25.0,63.0,15.2,67.0,Sunny,6.81,3.23,6.77,183.0,145.8,22.9,0.68,63.4,SAFE,75.3,79,ONLINE
2026-06-15T18:56:40,Industrial Zone A,13.03,77.51,Industrial,75,23.9,47.0,0.61,22.9,9.7,16.8,25.0,63.0,15.2,9.2,Sunny,5.65,9.62,2.8,576.0,677.8,22.7,2.32,0.0,UNSAFE,74.7,93,ONLINE
2026-06-15T18:56:40,Industrial Zone B,12.905,77.49,Industrial,74,23.3,46.6,0.78,24.0,11.1,15.4,25.0,63.0,15.2,22.9,Sunny,6.34,8.62,2.88,546.3,756.3,21.7,2.22,0.0,UNSAFE,76.4,87,ONLINE
2026-06-15T18:56:40,River Station Alpha,12.955,77.64,Water Body,23,5.7,9.8,0.32,15.3,2.4,17.7,25.0,63.0,15.2,14.4,Sunny,7.26,1.31,7.96,155.4,204.2,22.4,0.1,96.5,SAFE,75.8,77,ONLINE
2026-06-15T18:56:40,River Station Beta,12.99,77.68,Water Body,41,10.0,11.3,0.3,12.6,2.8,17.2,25.0,63.0,15.2,21.2,Sunny,7.83,2.36,7.51,134.9,162.1,23.6,0.2,81.2,SAFE,75.3,93,ONLINE
2026-06-15T18:56:40,Lake Reservoir,12.93,77.55,Water Body,23,5.6,8.7,0.32,7.6,1.0,18.1,25.0,63.0,15.2,5.9,Sunny,7.75,1.58,7.09,128.4,66.8,20.6,0.15,83.7,SAFE,77.0,93,ONLINE
2026-06-15T18:56:40,Campus Central,12.978,77.57,Commercial,66,19.9,35.6,0.63,33.1,3.8,14.6,25.0,63.0,15.2,66.5,Sunny,7.35,3.32,6.91,171.5,285.3,21.7,0.68,71.9,SAFE,74.6,95,ONLINE
2026-06-15T18:56:40,Tech Park,12.973,77.62,Commercial,54,14.2,23.6,0.5,22.2,2.7,14.9,25.0,63.0,15.2,68.6,Sunny,6.82,2.3,6.65,180.0,310.9,23.7,0.86,69.8,SAFE,75.7,82,ONLINE
2026-06-15T18:56:40,City Center,12.975,77.59,Traffic Hub,89,30.3,52.4,1.46,52.1,2.2,17.0,25.0,63.0,15.2,92.6,Sunny,6.99,5.19,7.67,257.5,422.0,20.8,0.9,53.2,UNSAFE,75.2,77,ONLINE
2026-06-15T18:56:40,North Highway,13.01,77.58,Traffic Hub,72,22.3,46.1,1.25,43.4,2.5,15.8,25.0,63.0,15.2,75.6,Sunny,7.11,5.51,6.85,266.4,427.4,22.1,0.73,44.0,UNSAFE,73.5,85,ONLINE
2026-06-15T18:56:40,South Highway,12.92,77.6,Traffic Hub,85,28.8,58.2,1.32,50.1,2.5,16.7,25.0,63.0,15.2,78.1,Sunny,7.4,5.21,6.87,291.0,352.0,23.1,0.74,46.0,UNSAFE,75.1,91,ONLINE
2026-06-15T18:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,94,32.7,71.4,0.3,12.9,3.0,13.1,25.0,63.0,15.2,19.6,Sunny,7.54,2.21,7.49,197.6,272.2,23.5,0.87,82.8,SAFE,77.2,87,ONLINE
2026-06-15T18:56:40,Construction Zone Beta,12.995,77.63,Construction Area,91,31.2,74.3,0.2,12.3,3.0,13.1,25.0,63.0,15.2,19.2,Sunny,7.12,3.38,7.39,190.4,185.9,24.1,0.77,73.7,SAFE,73.4,76,ONLINE
2026-06-15T18:56:40,Harbor Terminal,12.94,77.67,Industrial,77,25.0,39.9,0.61,22.8,10.0,16.5,25.0,63.0,15.2,15.4,Sunny,6.19,9.79,2.68,569.4,734.3,21.1,2.06,0.0,UNSAFE,73.5,80,OFFLINE
2026-06-15T18:56:40,Recycling Center,13.02,77.54,Industrial,71,21.9,43.6,0.68,25.7,10.0,16.1,25.0,63.0,15.2,22.2,Sunny,6.24,8.45,3.88,558.9,781.6,23.8,2.2,0.0,UNSAFE,76.3,78,ONLINE
2026-06-15T18:56:40,Forest Edge,12.9,77.5,Natural,37,8.9,13.0,0.23,7.9,2.4,12.9,25.0,63.0,15.2,22.4,Sunny,7.59,3.14,6.94,188.7,288.1,20.8,0.71,68.7,SAFE,76.2,80,ONLINE
2026-06-15T19:56:40,Sector A,12.9716,77.5946,Residential,72,22.5,40.9,0.64,33.6,3.5,30.6,23.6,62.0,8.7,55.1,Sunny,7.41,2.34,6.42,161.9,241.2,20.9,0.88,73.7,SAFE,75.6,80,ONLINE
2026-06-15T19:56:40,Sector B,12.982,77.601,Residential,56,15.2,25.6,0.61,24.7,3.9,29.6,23.6,62.0,8.7,40.9,Sunny,7.1,2.1,6.29,163.4,253.3,21.9,0.94,72.6,SAFE,75.3,79,ONLINE
2026-06-15T19:56:40,Sector C,12.9605,77.585,Residential,63,18.5,26.6,0.65,23.5,4.3,27.6,23.6,62.0,8.7,40.8,Sunny,7.05,1.85,7.05,165.6,314.0,19.3,0.87,82.8,SAFE,74.5,76,ONLINE
2026-06-15T19:56:40,Industrial Zone A,13.03,77.51,Industrial,126,46.0,78.1,1.19,36.6,19.9,26.5,23.6,62.0,8.7,14.1,Sunny,6.37,8.02,2.81,639.3,756.4,20.0,2.13,0.0,UNSAFE,75.0,87,ONLINE
2026-06-15T19:56:40,Industrial Zone B,12.905,77.49,Industrial,119,43.1,78.6,1.1,35.8,20.2,27.8,23.6,62.0,8.7,9.9,Sunny,5.91,9.39,3.9,556.6,724.5,19.3,2.34,0.0,UNSAFE,75.2,95,ONLINE
2026-06-15T19:56:40,River Station Alpha,12.955,77.64,Water Body,50,12.1,26.7,0.44,14.2,3.4,27.6,23.6,62.0,8.7,6.4,Sunny,6.96,1.73,7.29,112.4,127.7,20.3,0.03,86.5,SAFE,75.6,76,ONLINE
2026-06-15T19:56:40,River Station Beta,12.99,77.68,Water Body,53,13.7,29.6,0.48,15.6,4.4,28.8,23.6,62.0,8.7,9.2,Sunny,7.41,0.83,8.25,130.4,158.2,21.5,0.04,98.3,SAFE,74.7,92,ONLINE
2026-06-15T19:56:40,Lake Reservoir,12.93,77.55,Water Body,53,13.7,27.7,0.35,13.6,5.9,31.4,23.6,62.0,8.7,9.6,Sunny,7.42,2.25,8.41,130.0,194.6,20.7,0.09,88.2,SAFE,74.3,77,ONLINE
2026-06-15T19:56:40,Campus Central,12.978,77.57,Commercial,57,15.5,35.6,0.59,29.7,3.7,28.1,23.6,62.0,8.7,60.8,Sunny,6.69,1.69,6.51,176.7,350.5,22.4,0.72,71.3,SAFE,74.1,92,ONLINE
2026-06-15T19:56:40,Tech Park,12.973,77.62,Commercial,57,15.7,32.4,0.59,32.3,3.7,27.3,23.6,62.0,8.7,42.9,Sunny,7.15,2.48,7.67,194.1,227.9,23.2,0.7,82.4,SAFE,75.8,89,ONLINE
2026-06-15T19:56:40,City Center,12.975,77.59,Traffic Hub,109,39.1,72.9,1.98,70.4,4.1,28.7,23.6,62.0,8.7,82.3,Sunny,7.01,4.77,7.39,252.0,453.0,20.9,0.66,56.0,SAFE,76.3,79,ONLINE
2026-06-15T19:56:40,North Highway,13.01,77.58,Traffic Hub,121,44.1,80.8,2.09,68.6,5.2,27.9,23.6,62.0,8.7,94.7,Sunny,7.51,6.11,7.25,279.6,418.6,22.3,0.78,42.6,UNSAFE,73.9,85,ONLINE
2026-06-15T19:56:40,South Highway,12.92,77.6,Traffic Hub,122,44.4,82.2,2.17,69.3,5.6,28.2,23.6,62.0,8.7,87.4,Sunny,7.41,6.14,6.87,259.1,319.3,21.9,0.79,40.9,UNSAFE,74.1,83,ONLINE
2026-06-15T19:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,153,61.1,127.2,0.48,19.6,6.1,29.3,23.6,62.0,8.7,18.3,Sunny,7.33,1.78,7.09,213.5,244.6,21.0,0.91,83.3,SAFE,75.5,90,ONLINE
2026-06-15T19:56:40,Construction Zone Beta,12.995,77.63,Construction Area,154,63.6,126.2,0.39,19.2,3.8,28.0,23.6,62.0,8.7,6.8,Sunny,7.34,2.69,7.17,149.5,196.3,20.4,0.79,81.9,SAFE,76.5,85,ONLINE
2026-06-15T19:56:40,Harbor Terminal,12.94,77.67,Industrial,119,43.1,79.4,1.3,42.6,19.8,31.4,23.6,62.0,8.7,20.0,Sunny,6.35,8.01,3.22,601.4,797.8,20.1,2.11,0.0,UNSAFE,74.4,94,ONLINE
2026-06-15T19:56:40,Recycling Center,13.02,77.54,Industrial,117,42.3,84.1,1.16,44.4,20.5,31.8,23.6,62.0,8.7,24.1,Sunny,6.14,9.71,3.24,585.4,740.0,21.7,2.3,0.0,UNSAFE,74.1,93,ONLINE
2026-06-15T19:56:40,Forest Edge,12.9,77.5,Natural,32,7.9,8.4,0.27,3.5,1.5,23.4,23.6,62.0,8.7,8.3,Sunny,7.47,2.1,7.12,228.9,216.5,19.6,0.69,77.8,SAFE,77.0,61,ONLINE
2026-06-15T20:56:40,Sector A,12.9716,77.5946,Residential,79,25.6,54.0,0.89,37.5,6.2,43.5,21.6,69.8,3.0,62.3,Sunny,7.44,1.63,6.95,162.3,378.4,18.1,0.83,85.3,SAFE,73.7,95,ONLINE
2026-06-15T20:56:40,Sector B,12.982,77.601,Residential,78,25.2,51.3,0.94,39.0,6.3,40.7,21.6,69.8,3.0,46.7,Sunny,6.84,1.67,6.65,168.8,197.3,19.0,0.77,76.0,SAFE,75.1,75,ONLINE
2026-06-15T20:56:40,Sector C,12.9605,77.585,Residential,86,29.0,49.8,0.91,41.1,7.8,44.2,21.6,69.8,3.0,65.8,Sunny,7.42,3.02,7.39,201.6,227.8,20.5,0.82,76.6,SAFE,77.1,82,ONLINE
2026-06-15T20:56:40,Industrial Zone A,13.03,77.51,Industrial,152,60.7,113.5,1.53,58.8,29.8,39.8,21.6,69.8,3.0,9.5,Sunny,5.98,8.4,3.22,550.1,775.2,21.3,2.33,0.0,UNSAFE,74.7,78,ONLINE
2026-06-15T20:56:40,Industrial Zone B,12.905,77.49,Industrial,151,57.7,108.5,1.52,56.9,28.3,40.0,21.6,69.8,3.0,8.0,Sunny,5.7,9.34,3.75,563.1,740.7,19.4,2.31,0.0,UNSAFE,76.0,91,ONLINE
2026-06-15T20:56:40,River Station Alpha,12.955,77.64,Water Body,55,14.8,31.1,0.58,21.1,6.0,44.2,21.6,69.8,3.0,6.4,Sunny,7.93,1.5,7.83,141.7,218.1,19.4,0.14,86.5,SAFE,75.6,88,ONLINE
2026-06-15T20:56:40,River Station Beta,12.99,77.68,Water Body,62,18.0,40.3,0.55,20.9,5.4,41.7,21.6,69.8,3.0,23.0,Sunny,7.37,1.15,7.83,135.1,160.9,20.5,0.16,97.7,SAFE,75.7,78,ONLINE
2026-06-15T20:56:40,Lake Reservoir,12.93,77.55,Water Body,58,16.1,38.3,0.61,28.1,7.0,39.9,21.6,69.8,3.0,21.5,Sunny,7.18,2.35,7.53,106.4,242.1,19.6,0.0,87.4,SAFE,75.4,88,ONLINE
